"开始时间","周期 (分钟)","网元名称","小区","空口上行业务字节数 （8.1）(兆字节) (兆字节)","空口下行业务字节数 （8.1）(兆字节) (兆字节)","RRC连接建立成功率（中移动） (%)","E-RAB建立成功率（8.1） (%)","无线接通率 （8.1） (%)","RRC-eNB内切换成功率-KPI (%)","RRC-eNB间切换成功率-KPI (%)","RRC-切换成功率-KPI (%)","无线掉线率（小区级） (%)","CSFB成功率 (%)","上行PRB平均利用率 (中移动) (%)","下行PRB平均利用率（中移动） (%)","小区内的最大用户数 (无)","系统上行每PRB子载波平均干扰噪声-KPI (毫瓦分贝)"
11/24/2017 05:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",1.909,20.372,100,100,100,100,100,100,0,100,NIL,3.424,66,-116
11/24/2017 05:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",5.267,119.942,100,100,100,97.436,99.315,98.919,0.073,100,NIL,11.616,37,-117
11/24/2017 05:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",0.618,4.441,100,100,100,100,NIL,100,0,NIL,NIL,2.502,8,-120
11/24/2017 05:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",0.54,7.258,99.676,100,99.676,100,100,100,0,NIL,NIL,3.024,13,-120
11/24/2017 05:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",0.977,1.71,100,100,100,100,NIL,100,0,NIL,NIL,2.568,11,-120
11/24/2017 05:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",8.903,106.159,100,100,100,99.485,98.507,99.234,0,100,NIL,8.206,70,-116
11/24/2017 05:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",2.186,6.204,100,100,100,100,100,100,0,NIL,NIL,3.54,46,-116
11/24/2017 05:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",6.216,132.576,100,100,100,93.75,99.32,98.324,0,100,NIL,10.514,40,-117
11/24/2017 05:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",0.747,2.608,100,100,100,0,NIL,0,0,NIL,NIL,2.572,10,-120
11/24/2017 05:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",0.849,0.485,100,100,100,100,100,100,0,NIL,NIL,2.49,15,-120
11/24/2017 05:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",1.258,15.464,100,100,100,100,NIL,100,0,NIL,NIL,3.172,10,-120
11/24/2017 05:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",9.451,140.127,100,100,100,99.733,91.935,97.791,0,100,NIL,11.919,111,-116
11/24/2017 05:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",2.326,8.583,100,100,100,98.915,90.625,97.905,0,NIL,NIL,3.457,68,-117
11/24/2017 05:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",5.151,116.006,99.928,100,99.928,100,98.352,98.696,0.151,NIL,NIL,8.544,39,-117
11/24/2017 05:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",0.808,10.597,100,100,100,100,100,100,0,NIL,NIL,2.71,11,-120
11/24/2017 05:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",0.565,0.478,100,100,100,100,100,100,0,NIL,NIL,2.524,11,-120
11/24/2017 05:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",0.841,0.811,100,100,100,NIL,NIL,NIL,0,NIL,NIL,2.512,9,-120
11/24/2017 05:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",9.294,286.8,100,100,100,100,87.5,96.889,0,100,NIL,20.91,38,-116
11/24/2017 05:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",1.971,18.903,100,100,100,98.361,100,98.37,0,100,NIL,5.28,19,-117
11/24/2017 05:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",6.182,79.893,100,100,100,100,100,100,0,100,NIL,7.072,33,-117
11/24/2017 06:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",1.28,17.741,100,100,100,100,100,100,0,NIL,NIL,2.988,11,-120
11/24/2017 06:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",0.578,1.082,100,100,100,100,100,100,0,NIL,NIL,2.578,13,-120
11/24/2017 06:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",0.851,0.851,100,100,100,100,NIL,100,0,NIL,NIL,2.542,9,-120
11/24/2017 06:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",8.491,118.458,100,100,100,100,99.422,99.602,0,100,NIL,9.56,179,-116
11/24/2017 06:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",4.172,100.556,100,100,100,100,87.5,99.639,0,100,NIL,5.657,82,-116
11/24/2017 06:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",6.531,121.917,100,100,100,100,98.63,98.755,0.206,100,NIL,6.007,41,-117
11/24/2017 06:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",0.884,5.965,100,100,100,100,NIL,100,0,NIL,NIL,2.71,10,-119
11/24/2017 06:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",0.969,3.626,100,100,100,100,100,100,0,NIL,NIL,2.788,12,-120
11/24/2017 06:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",1.454,2.351,100,100,100,100,NIL,100,0,NIL,NIL,2.77,11,-120
11/24/2017 06:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",12.428,258.941,100,100,100,100,97.959,98.93,0,100,NIL,22.085,43,-116
11/24/2017 06:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",5.117,170.043,100,100,100,99.074,100,99.107,0,NIL,NIL,9.245,24,-116
11/24/2017 06:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",9.995,176.471,100,100,100,91.111,99.204,98.341,0,100,NIL,9.636,42,-117
11/24/2017 06:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",0.484,0.877,100,100,100,95,NIL,95,0,NIL,NIL,2.524,9,-120
11/24/2017 06:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",1.891,21.659,100,100,100,100,100,100,0,NIL,NIL,3.668,16,-119
11/24/2017 06:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",2.195,7.235,100,100,100,100,NIL,100,0,NIL,NIL,2.932,12,-120
11/24/2017 06:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",18.321,440.245,100,100,100,98.507,97.17,97.917,0.066,100,NIL,27.994,84,-116
11/24/2017 06:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",5.313,108.744,100,100,100,99.07,100,99.115,0,100,NIL,5.706,47,-116
11/24/2017 06:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",9.855,141.218,100,100,100,97.015,97.656,97.523,0.067,100,NIL,11.026,46,-117
11/24/2017 06:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",0.83,1.979,100,100,100,NIL,NIL,NIL,0,100,NIL,2.7,11,-120
11/24/2017 06:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",2.207,55.069,99.772,100,99.772,100,100,100,0,100,NIL,4.826,16,-119
11/24/2017 06:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",1.405,37.453,100,100,100,100,NIL,100,0,100,NIL,3.266,11,-119
11/24/2017 06:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",21.723,541.576,100,100,100,99.213,100,99.531,0,100,NIL,27.123,59,-116
11/24/2017 06:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",11.212,51.016,100,100,100,100,100,100,0.132,100,NIL,5.034,26,-115
11/24/2017 06:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",9.416,154.191,99.929,100,99.929,97.826,96.273,96.618,0,100,NIL,10.978,43,-117
11/24/2017 07:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",1.025,12.483,100,100,100,100,100,100,0,NIL,NIL,2.938,11,-119
11/24/2017 07:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",2.009,57.314,100,100,100,100,100,100,0.241,NIL,NIL,4.706,16,-119
11/24/2017 07:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",4.038,48.899,99.638,100,99.638,100,NIL,100,0,100,NIL,4.458,15,-119
11/24/2017 07:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",22.802,439.928,100,100,100,99.087,100,99.485,0.186,100,NIL,28.253,64,-115
11/24/2017 07:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",14.293,364.995,100,100,100,100,100,100,0,100,NIL,11.129,53,-114
11/24/2017 07:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",11.695,203.755,100,100,100,95,96.552,96.262,0.064,100,NIL,14.065,47,-116
11/24/2017 07:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",1.292,16.283,100,100,100,100,100,100,0,100,NIL,3.194,11,-119
11/24/2017 07:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",3.459,103.051,99.317,100,99.317,100,100,100,0,100,NIL,6.622,15,-119
11/24/2017 07:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",7.717,257.061,100,100,100,100,NIL,100,0,NIL,NIL,9.842,13,-120
11/24/2017 07:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",24.595,391.423,100,100,100,99.197,99.18,99.189,0.178,100,NIL,24.285,153,-115
11/24/2017 07:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",11.15,123.838,100,100,100,99.742,100,99.752,0,100,NIL,8.414,78,-115
11/24/2017 07:15:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",19.43,332.3,99.941,100,99.941,93.478,99.539,98.958,0.121,100,NIL,19.058,56,-116
11/24/2017 07:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",5.306,14.705,100,100,100,100,100,100,0,100,NIL,3.71,13,-119
11/24/2017 07:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",3.925,45.102,100,99.588,99.588,100,100,100,0,100,NIL,5.186,19,-119
11/24/2017 07:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",3.804,78.942,100,100,100,100,NIL,100,0,NIL,NIL,4.864,13,-119
11/24/2017 07:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",46.67,833.316,100,100,100,99.634,99.789,99.706,0,100,NIL,52.803,79,-114
11/24/2017 07:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",74.964,172.967,100,100,100,99.301,100,99.362,0,100,NIL,10.658,43,-114
11/24/2017 07:30:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",21.204,334.217,100,100,100,94,99.031,98.774,0.056,100,NIL,26.371,63,-115
11/24/2017 07:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",16.658,27.603,99.675,100,99.675,100,100,100,0,100,NIL,6.12,13,-119
11/24/2017 07:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",4.18,65.963,100,100,100,100,100,100,0,100,NIL,5.898,18,-119
11/24/2017 07:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=4, 小区名称=官渡区乌西供电所FDD-LHHQ-134, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=134",4.537,50.072,100,100,100,100,NIL,100,0,100,NIL,4.84,16,-119
11/24/2017 07:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=3, 小区名称=官渡区乌西供电所-LHHQ-133, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=133",36.608,646.218,100,100,100,100,96.188,99.015,0.203,100,NIL,54.594,94,-114
11/24/2017 07:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=2, 小区名称=官渡区乌西供电所-LHHQ-132, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=132",84.425,205.173,100,100,100,99.909,97.436,99.824,0,100,NIL,13.512,49,-113
11/24/2017 07:45:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=1, 小区名称=官渡区乌西供电所-LHHQ-131, eNodeB标识=853886, 小区双工模式=CELL_TDD, 小区标识=131",34.753,400.749,100,100,100,96.667,98.386,98.293,0.17,100,NIL,33.002,60,-114
11/24/2017 08:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=6, 小区名称=官渡区乌西供电所FDD-LHHQ-136, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=136",10.852,65.228,99.729,100,99.729,83.333,100,90.909,0,100,NIL,6.134,18,-120
11/24/2017 08:00:00,15,官渡区乌西供电所-LHHQ,"eNodeB名称=官渡区乌西供电所-LHHQ, 本地小区标识=5, 小区名称=官渡区乌西供电所FDD-LHHQ-135, eNodeB标识=853886, 小区双工模式=CELL_FDD, 小区标识=135",6.319,73.365,99.594,99.847,99.442,100,100,100,0,122.222,NIL,7.15,21,-119
